clientnum,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_1,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_2,churn_flag
715206408,31,F,1,High School,Single,Less than $40K,Blue,22,5,1,5,6662.0,0,6662.0,0.934,3264,83,0.766,0.0,0.00024953,0.99975,0
778523733,38,M,3,Graduate,Single,$80K - $120K,Blue,31,6,1,2,13637.0,0,13637.0,0.566,3625,73,0.659,0.0,5.7151e-05,0.99994,0
711636558,33,M,3,Graduate,Married,$80K - $120K,Blue,36,5,3,4,2711.0,2073,638.0,0.711,1567,42,0.75,0.765,0.00053543,0.99946,0
786536808,51,M,2,College,Married,$80K - $120K,Blue,45,3,3,1,21543.0,0,21543.0,0.53,3928,82,0.64,0.0,0.00010546,0.99989,0
713321508,47,F,3,Unknown,Single,Less than $40K,Blue,36,3,1,4,1965.0,1175,790.0,0.657,4579,87,0.74,0.598,0.00018025,0.99982,0
826471458,42,M,3,Graduate,Married,Less than $40K,Blue,38,2,3,3,6967.0,1767,5200.0,0.54,1919,38,0.52,0.254,0.99683,0.00317458,1
797468658,53,M,3,High School,Married,$120K +,Blue,47,5,1,3,19081.0,2431,16650.0,0.37,1536,31,0.476,0.127,9.3448e-05,0.99991,0
708371733,41,F,3,High School,Married,Less than $40K,Blue,15,1,1,2,4662.0,0,4662.0,0.661,4931,81,0.841,0.0,5.5559e-05,0.99994,0
717480783,39,M,1,High School,Single,$80K - $120K,Blue,29,3,1,2,9680.0,2101,7579.0,0.626,15152,100,0.695,0.217,5.0256e-05,0.99995,0
715278708,55,M,2,Unknown,Single,$60K - $80K,Blue,36,5,3,1,1594.0,927,667.0,0.985,3851,65,0.806,0.582,0.00011924,0.99988,0
719443683,50,M,1,Unknown,Single,$120K +,Blue,39,3,2,3,27512.0,2137,25375.0,1.048,1149,25,0.562,0.078,0.99496,0.00504,1
714197133,51,F,3,College,Married,$40K - $60K,Blue,36,2,3,3,4762.0,0,4762.0,0.526,2811,52,0.3,0.0,0.99674,0.00326498,1
788275083,46,M,3,College,Married,$60K - $80K,Blue,38,5,3,4,15483.0,1719,13764.0,0.686,4678,80,0.509,0.111,0.00052057,0.99948,0
713437008,40,F,3,Graduate,Married,Unknown,Blue,25,1,2,3,6888.0,1878,5010.0,1.059,9038,64,0.829,0.273,0.99499,0.00501,1
795052083,63,F,0,Uneducated,Single,$40K - $60K,Blue,56,3,6,4,1438.3,0,1438.3,0.864,3630,71,0.578,0.0,0.00035944,0.99964,0
827123883,53,M,4,High School,Single,$60K - $80K,Blue,49,5,1,2,3858.0,0,3858.0,0.67,4472,92,0.614,0.0,5.6153e-05,0.99994,0
714421233,54,F,0,Graduate,Married,Less than $40K,Blue,36,5,3,4,5399.0,1723,3676.0,0.765,1292,34,0.889,0.319,0.00044282,0.99956,0
772076208,58,M,4,College,Single,$80K - $120K,Blue,47,6,3,0,26108.0,1146,24962.0,0.476,3677,70,0.892,0.044,6.7657e-05,0.99993,0
708804633,44,F,2,Doctorate,Divorced,Less than $40K,Blue,36,1,2,2,1916.0,0,1916.0,1.041,2888,39,0.444,0.0,0.99397,0.00603,1
717835908,33,M,2,Post-Graduate,Married,$80K - $120K,Blue,22,3,3,3,1438.3,681,757.3,1.542,2730,48,0.778,0.473,0.00035594,0.99964,0
719430483,51,M,3,College,Married,$120K +,Blue,40,3,3,2,34516.0,1476,33040.0,0.763,14145,119,0.776,0.043,0.00018146,0.99982,0
713818158,50,M,1,Doctorate,Single,$80K - $120K,Blue,41,5,4,2,5068.0,991,4077.0,0.736,5173,64,0.6,0.196,0.00029525,0.9997,0
768886533,37,M,3,Graduate,Married,$60K - $80K,Blue,31,3,1,3,4940.0,1199,3741.0,1.57,3246,57,0.9,0.243,9.6126e-05,0.9999,0
778236858,54,F,2,Graduate,Married,Unknown,Blue,42,4,1,1,11794.0,1018,10776.0,0.898,5547,87,0.706,0.086,3.3214e-05,0.99997,0
711768858,55,M,2,High School,Married,$80K - $120K,Blue,36,3,2,3,6514.0,2258,4256.0,0.785,1383,20,1.857,0.347,0.0001861,0.99981,0
715827858,58,F,4,Uneducated,Married,Less than $40K,Blue,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0.0003262,0.99967,0
720572508,38,F,4,Graduate,Single,Unknown,Blue,28,2,3,3,9830.0,2055,7775.0,0.977,1042,23,0.917,0.209,0.00031726,0.99968,0
718871358,45,F,2,Graduate,Single,Unknown,Blue,36,4,1,1,1785.0,0,1785.0,0.649,4964,82,0.907,0.0,3.3214e-05,0.99997,0
716695533,49,F,3,College,Married,Less than $40K,Blue,29,3,3,3,2017.0,1557,460.0,0.738,3875,75,0.974,0.772,0.00030519,0.99969,0
712191783,49,M,4,High School,Married,$120K +,Gold,36,1,1,1,34516.0,1634,32882.0,0.768,7788,94,0.469,0.047,3.9014e-05,0.99996,0
720105933,48,M,3,Uneducated,Divorced,$40K - $60K,Blue,35,3,5,3,11427.0,2307,9120.0,0.848,15243,107,0.754,0.202,0.00036048,0.99964,0
715031433,57,M,2,Graduate,Married,$80K - $120K,Blue,36,6,3,3,6248.0,1493,4755.0,0.597,4664,60,0.579,0.239,0.00030251,0.9997,0
721335558,57,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,6482.0,1686,4796.0,0.753,7544,101,0.629,0.26,0.00019143,0.99981,0
770596458,45,F,2,Doctorate,Married,Less than $40K,Blue,31,4,3,4,2704.0,2262,442.0,0.87,2362,39,0.444,0.837,0.99866,0.00133669,1
804045933,36,M,0,Graduate,Married,$80K - $120K,Blue,30,5,3,2,5302.0,2414,2888.0,0.779,4284,74,0.682,0.455,0.00015435,0.99985,0
819129858,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,3,0,4745.0,1270,3475.0,0.93,1519,31,0.938,0.268,6.6354e-05,0.99993,0
794524833,36,F,3,Graduate,Single,$40K - $60K,Blue,18,4,3,3,2265.0,1345,920.0,0.808,4009,73,0.49,0.594,0.0003139,0.99969,0
719545983,31,F,2,Post-Graduate,Unknown,Unknown,Blue,13,5,3,3,13882.0,0,13882.0,0.87,4798,82,0.822,0.0,0.00035594,0.99964,0
721479108,52,M,1,Uneducated,Single,$120K +,Blue,41,1,1,3,12764.0,0,12764.0,0.71,3332,64,0.882,0.0,8.9404e-05,0.99991,0
720165258,44,F,2,High School,Unknown,Less than $40K,Blue,29,2,3,1,3170.0,2330,840.0,0.858,5357,91,0.978,0.735,0.00010545,0.99989,0
713282733,37,F,2,Graduate,Single,$40K - $60K,Blue,24,4,3,1,3375.0,1730,1645.0,0.514,4341,64,0.684,0.513,0.00010848,0.99989,0
779533983,47,M,2,College,Divorced,$80K - $120K,Blue,31,3,1,3,5295.0,723,4572.0,0.793,4412,90,0.579,0.137,9.0064e-05,0.99991,0
709100283,36,F,2,High School,Single,Unknown,Blue,26,3,2,2,5956.0,2517,3439.0,0.877,2828,46,0.484,0.423,0.99104,0.00896,1
712740108,43,F,4,Uneducated,Divorced,Less than $40K,Blue,33,6,3,1,1706.0,0,1706.0,0.601,2371,45,0.5,0.0,0.99152,0.00848,1
713301633,57,F,3,Doctorate,Single,Unknown,Blue,36,5,1,1,1678.0,1162,516.0,0.722,4402,87,0.851,0.692,4.9875e-05,0.99995,0
713743158,47,M,1,Graduate,Married,$60K - $80K,Blue,36,4,3,2,19063.0,1714,17349.0,0.786,1270,21,0.615,0.09,0.00016883,0.99983,0
710650608,51,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,2,19262.0,1480,17782.0,0.649,4812,85,0.771,0.077,0.00017987,0.99982,0
717114708,34,F,0,Graduate,Married,$40K - $60K,Blue,26,3,3,2,2991.0,1830,1161.0,0.777,4414,77,0.878,0.612,0.00015435,0.99985,0
720527058,39,F,1,Graduate,Single,Less than $40K,Blue,24,4,3,3,2310.0,1306,1004.0,0.525,4343,74,0.682,0.565,0.00028395,0.99972,0
771503958,49,M,2,Unknown,Single,$40K - $60K,Blue,37,5,1,3,2993.0,1265,1728.0,0.579,4089,72,0.674,0.423,0.00010183,0.9999,0
794172033,58,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,1,3,1817.0,0,1817.0,0.503,2347,45,0.452,0.0,0.99032,0.00968,1
708724908,47,F,2,High School,Single,Less than $40K,Blue,35,4,2,3,2262.0,0,2262.0,0.806,4113,83,0.627,0.0,0.0001861,0.99981,0
717308433,49,M,5,Uneducated,Unknown,$60K - $80K,Blue,43,3,3,3,1960.0,0,1960.0,0.493,2253,39,0.345,0.0,0.9969,0.00310348,1
710783358,46,M,3,High School,Unknown,$80K - $120K,Blue,35,5,3,2,2570.0,1764,806.0,0.786,4442,85,0.771,0.686,0.00018145,0.99982,0
711149133,30,F,1,Graduate,Married,Unknown,Blue,18,4,1,4,4377.0,2517,1860.0,0.941,8759,74,0.609,0.575,0.9933,0.0067,1
712900308,44,F,2,College,Single,Less than $40K,Blue,34,4,3,3,1751.0,0,1751.0,0.506,2078,37,0.423,0.0,0.99661,0.00338757,1
712497783,56,F,2,Unknown,Married,Less than $40K,Blue,48,1,2,3,9092.0,1363,7729.0,0.83,14779,94,0.843,0.15,0.00021042,0.99979,0
720202008,47,F,5,Unknown,Single,$40K - $60K,Blue,40,4,3,4,3888.0,2517,1371.0,0.641,4377,88,0.725,0.647,0.00058553,0.99941,0
719054733,52,F,0,Post-Graduate,Single,Less than $40K,Blue,40,4,3,2,1438.3,797,641.3,0.87,4673,69,0.568,0.554,0.00018162,0.99982,0
717985158,47,M,2,Graduate,Unknown,$40K - $60K,Blue,37,3,3,1,2335.0,1373,962.0,0.876,4267,81,0.653,0.588,0.00010848,0.99989,0
713482608,47,M,4,College,Married,$40K - $60K,Blue,35,6,1,2,3560.0,751,2809.0,1.096,4060,79,0.975,0.211,5.6158e-05,0.99994,0
818497758,54,F,3,Graduate,Married,Less than $40K,Blue,49,4,1,3,1906.0,1271,635.0,0.574,1343,37,0.682,0.667,9.6126e-05,0.9999,0
716432658,48,F,3,High School,Married,Less than $40K,Blue,36,5,2,1,1438.3,0,1438.3,0.646,4490,65,0.625,0.0,6.9242e-05,0.99993,0
778971408,36,M,4,Doctorate,Married,$60K - $80K,Blue,17,5,2,4,2803.0,1848,955.0,0.614,1968,64,0.524,0.659,0.00049554,0.9995,0
718961208,43,F,3,College,Single,Less than $40K,Blue,32,5,3,3,4204.0,0,4204.0,1.073,3799,85,0.604,0.0,0.00030519,0.99969,0
779034708,60,F,0,Doctorate,Married,Unknown,Blue,41,1,3,1,10730.0,970,9760.0,0.645,4939,71,0.972,0.09,0.0001347,0.99987,0
804583833,56,F,2,High School,Married,Unknown,Blue,51,4,1,3,1796.0,1243,553.0,0.768,4316,87,0.891,0.692,9.0056e-05,0.99991,0
720219633,52,F,0,Graduate,Unknown,$40K - $60K,Blue,42,4,3,2,2723.0,1544,1179.0,0.794,4108,70,1.258,0.567,0.00015435,0.99985,0
712058133,54,F,2,College,Single,Less than $40K,Blue,36,1,3,3,2274.0,708,1566.0,0.677,7735,74,0.682,0.311,0.00029411,0.99971,0
711716133,42,F,3,High School,Married,$40K - $60K,Blue,34,6,3,1,1585.0,1381,204.0,0.706,2360,40,0.379,0.871,0.99095,0.00905,1
802622733,44,F,4,Uneducated,Single,$40K - $60K,Blue,34,1,3,3,3657.0,0,3657.0,0.785,14802,95,0.667,0.0,0.0003262,0.99967,0
715487733,44,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1452.0,0,1452.0,0.553,2287,42,0.5,0.0,0.99686,0.00314112,1
714382608,35,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,0,2572.0,1161,1411.0,0.569,4315,85,0.518,0.451,4.1986e-05,0.99996,0
720783558,58,F,1,Graduate,Married,Unknown,Blue,48,2,3,1,9926.0,2216,7710.0,0.524,4937,73,0.553,0.223,0.00010182,0.9999,0
771244383,52,F,1,College,Unknown,Less than $40K,Blue,39,1,2,1,8506.0,0,8506.0,0.719,14289,113,0.638,0.0,6.2639e-05,0.99994,0
712323183,38,M,3,Unknown,Married,$80K - $120K,Blue,22,2,2,1,3224.0,0,3224.0,0.761,3738,63,0.658,0.0,7.8291e-05,0.99992,0
716290233,43,F,3,Graduate,Married,$40K - $60K,Blue,33,6,2,3,4343.0,0,4343.0,0.563,1352,35,0.944,0.0,0.00019864,0.9998,0
713682708,45,M,2,College,Divorced,$40K - $60K,Blue,37,5,1,2,10991.0,1328,9663.0,1.027,3692,60,0.714,0.121,5.3547e-05,0.99995,0
716160708,64,M,1,Graduate,Single,Less than $40K,Blue,36,4,3,1,1861.0,1677,184.0,0.742,5225,94,0.679,0.901,0.00010182,0.9999,0
751563933,43,F,3,High School,Married,Less than $40K,Blue,36,3,3,2,9484.0,2451,7033.0,0.637,7242,95,0.508,0.258,0.00018145,0.99982,0
715059258,38,F,3,Doctorate,Single,Unknown,Blue,32,6,4,4,3072.0,1970,1102.0,0.671,4245,82,0.952,0.641,0.00093607,0.99906,0
709886583,37,F,2,High School,Single,Less than $40K,Blue,28,5,2,1,7411.0,633,6778.0,0.762,2761,77,0.604,0.085,6.6728e-05,0.99993,0
815072283,50,F,3,Graduate,Married,Less than $40K,Blue,45,1,3,1,1789.0,1156,633.0,0.748,5110,75,0.63,0.646,0.00011256,0.99989,0
716842908,41,F,5,Uneducated,Single,Less than $40K,Blue,30,4,2,1,1762.0,1051,711.0,0.785,4986,80,0.739,0.596,7.2863e-05,0.99993,0
771546708,46,F,2,Graduate,Single,Less than $40K,Blue,34,2,2,1,1438.3,0,1438.3,0.74,5013,81,1.025,0.0,6.864e-05,0.99993,0
716198358,33,F,4,Post-Graduate,Married,$40K - $60K,Blue,36,4,2,3,2372.0,1887,485.0,0.8,1852,55,0.618,0.796,0.00023623,0.99976,0
714968208,52,M,2,High School,Married,$80K - $120K,Blue,36,2,3,1,18046.0,0,18046.0,0.819,13758,104,0.677,0.0,0.00010545,0.99989,0
715401633,43,F,3,Graduate,Single,Less than $40K,Blue,35,3,1,2,4469.0,2002,2467.0,0.669,2111,38,0.462,0.448,5.7151e-05,0.99994,0
716201883,46,M,2,Graduate,Unknown,$120K +,Silver,39,2,2,3,34516.0,1381,33135.0,0.949,14696,114,0.966,0.04,0.00017297,0.99983,0
771518658,58,F,1,High School,Married,$40K - $60K,Blue,46,5,3,1,1871.0,1339,532.0,0.79,4553,90,0.731,0.716,9.8983e-05,0.9999,0
779029458,54,F,1,Post-Graduate,Single,Less than $40K,Blue,35,4,3,3,1724.0,0,1724.0,0.67,2725,47,0.424,0.0,0.99702,0.00298315,1
720518283,50,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,1,3,2,2296.0,1371,925.0,0.604,5483,77,0.791,0.597,0.00021165,0.99979,0
780197133,40,M,4,Graduate,Single,$60K - $80K,Blue,30,4,1,1,13919.0,1266,12653.0,0.438,3699,67,0.523,0.091,3.4833e-05,0.99997,0
715415508,42,F,4,Graduate,Single,Unknown,Blue,36,3,3,3,9396.0,1870,7526.0,0.714,4301,71,0.651,0.199,0.00031726,0.99968,0
708295533,65,F,0,Post-Graduate,Married,Less than $40K,Blue,56,5,3,2,3549.0,1880,1669.0,0.624,1215,22,0.571,0.53,0.00018162,0.99982,0
780322908,52,F,3,Unknown,Married,Less than $40K,Blue,38,1,2,3,3281.0,911,2370.0,0.665,4431,67,1.094,0.278,0.00021834,0.99978,0
770278833,43,M,4,Unknown,Married,$120K +,Blue,37,3,1,3,20695.0,1250,19445.0,0.605,3924,82,0.783,0.06,0.00010679,0.99989,0
710307933,32,F,0,College,Single,Less than $40K,Blue,24,3,3,4,2917.0,2517,400.0,0.833,2471,60,0.875,0.863,0.00043053,0.99957,0
713722608,48,F,2,Unknown,Divorced,Less than $40K,Blue,35,3,1,4,2806.0,2514,292.0,0.341,1757,35,0.4,0.896,0.99428,0.00572,1
778163508,37,F,2,High School,Married,Unknown,Blue,27,2,1,2,5245.0,1044,4201.0,0.673,4938,70,0.892,0.199,5.3542e-05,0.99995,0
716639058,51,M,2,Graduate,Single,$120K +,Blue,40,4,3,3,26308.0,0,26308.0,0.647,3278,53,0.828,0.0,0.00030251,0.9997,0
717642633,51,M,2,Graduate,Married,$60K - $80K,Blue,40,3,3,3,3750.0,1801,1949.0,0.889,17995,116,0.657,0.48,0.00030251,0.9997,0
714406158,53,F,3,High School,Divorced,Unknown,Blue,36,4,3,6,7939.0,0,7939.0,0.551,2269,42,0.312,0.0,0.99937,0.00063174,1
789344358,57,F,1,Unknown,Married,Less than $40K,Blue,47,4,1,3,3416.0,2468,948.0,0.598,1536,42,0.556,0.722,9.5577e-05,0.9999,0
804670758,48,F,5,Unknown,Divorced,Unknown,Blue,43,4,3,2,20974.0,2249,18725.0,0.567,15903,121,0.571,0.107,0.00020412,0.9998,0
714927333,62,F,0,Graduate,Married,Unknown,Blue,52,6,3,2,9050.0,1538,7512.0,0.77,1542,43,0.654,0.17,0.00015435,0.99985,0
712834533,51,F,2,Unknown,Single,Less than $40K,Blue,39,5,2,4,2673.0,1275,1398.0,0.691,4119,75,1.027,0.477,0.00035894,0.99964,0
709922508,40,F,4,Unknown,Married,Less than $40K,Blue,28,4,1,1,2712.0,0,2712.0,0.835,5207,79,0.927,0.0,3.8289e-05,0.99996,0
778671483,33,F,3,Uneducated,Single,Less than $40K,Blue,13,5,3,3,1630.0,1008,622.0,0.695,4143,67,0.595,0.618,0.00032275,0.99968,0
719099583,42,M,3,Graduate,Married,$40K - $60K,Blue,34,3,2,3,1640.0,1444,196.0,0.423,1360,33,0.222,0.88,0.99499,0.00501,1
715436883,48,F,3,Post-Graduate,Married,Less than $40K,Blue,36,2,2,1,2490.0,1582,908.0,0.76,7719,86,0.623,0.635,8.381e-05,0.99992,0
716882658,62,F,2,Graduate,Married,Less than $40K,Blue,51,6,2,4,2986.0,1632,1354.0,0.883,2141,55,0.667,0.547,0.00032656,0.99967,0
720511608,38,F,0,Graduate,Married,Unknown,Blue,28,5,3,3,16049.0,799,15250.0,0.777,1989,33,0.571,0.05,0.0002596,0.99974,0
719231583,61,M,1,Graduate,Unknown,$60K - $80K,Blue,49,6,2,2,16929.0,1838,15091.0,0.551,4799,79,0.519,0.109,0.00010684,0.99989,0
716934333,50,M,3,Uneducated,Single,$80K - $120K,Blue,40,3,1,4,13306.0,2458,10848.0,0.516,3556,68,0.581,0.185,0.00016861,0.99983,0
710947683,64,F,0,Graduate,Married,Less than $40K,Blue,51,6,3,1,4920.0,1142,3778.0,0.507,1420,31,0.348,0.232,9.3087e-05,0.99991,0
789987183,53,M,2,College,Married,$80K - $120K,Blue,45,4,4,4,21953.0,1311,20642.0,0.443,1413,37,0.37,0.06,0.00060624,0.99939,0
715093383,49,F,2,College,Married,Less than $40K,Blue,41,3,1,3,2115.0,1598,517.0,0.934,4450,68,0.545,0.756,9.0064e-05,0.99991,0
771942333,65,M,1,College,Single,Less than $40K,Blue,54,5,2,2,5363.0,1309,4054.0,0.574,3855,63,0.703,0.244,0.00010387,0.9999,0
710572458,36,F,3,High School,Married,Unknown,Blue,24,4,1,1,15439.0,0,15439.0,0.742,2069,43,0.536,0.0,3.3505e-05,0.99997,0
708307533,42,M,2,Uneducated,Married,$60K - $80K,Blue,30,1,2,3,3086.0,0,3086.0,0.808,4129,81,0.884,0.0,0.00019683,0.9998,0
807237783,50,M,3,Uneducated,Single,$60K - $80K,Blue,45,5,3,5,20437.0,1020,19417.0,0.563,4166,66,0.737,0.05,0.00095231,0.99905,0
822068583,48,F,4,Uneducated,Single,Unknown,Blue,44,4,3,0,2231.0,0,2231.0,0.712,3946,48,1.286,0.0,7.1552e-05,0.99993,0
788838033,45,M,2,College,Single,$60K - $80K,Blue,29,3,2,4,3841.0,0,3841.0,0.794,2832,48,0.846,0.0,0.99686,0.0031388,1
811775883,46,M,4,Graduate,Divorced,$60K - $80K,Blue,41,4,2,1,5397.0,2336,3061.0,0.67,4734,96,0.846,0.433,7.1987e-05,0.99993,0
721218408,53,M,4,High School,Married,$120K +,Blue,41,6,3,4,3401.0,1713,1688.0,0.773,1924,54,0.317,0.504,0.00052608,0.99947,0
768928833,37,M,2,High School,Married,$80K - $120K,Blue,31,3,2,4,7304.0,0,7304.0,1.144,2717,63,0.703,0.0,0.00031746,0.99968,0
789326808,26,M,0,College,Single,$60K - $80K,Blue,15,5,1,2,8267.0,1720,6547.0,0.633,1917,37,0.48,0.208,4.595e-05,0.99995,0
715724808,49,M,3,High School,Married,$80K - $120K,Blue,41,5,2,3,8051.0,2138,5913.0,0.716,4370,83,0.886,0.266,0.00019311,0.99981,0
757247808,42,F,3,Graduate,Married,Less than $40K,Blue,35,2,4,3,5230.0,2517,2713.0,0.937,9495,61,0.605,0.481,0.99737,0.0026282,1
711854808,41,M,3,High School,Married,$120K +,Blue,32,2,2,1,34516.0,0,34516.0,0.965,4734,57,0.541,0.0,0.98576,0.01424,1
714757083,44,M,4,Uneducated,Married,$60K - $80K,Silver,37,1,2,2,29076.0,0,29076.0,0.77,8765,84,1.211,0.0,0.99106,0.00894,1
806165208,47,M,1,Doctorate,Divorced,$60K - $80K,Blue,42,5,2,0,20979.0,1800,19179.0,0.906,1178,27,0.929,0.086,5.703e-05,0.99994,0
788866983,63,F,0,Unknown,Single,Less than $40K,Blue,48,5,2,1,1438.3,0,1438.3,0.923,3383,61,1.103,0.0,6.4745e-05,0.99994,0
796145133,46,F,2,Uneducated,Married,Unknown,Blue,40,3,2,2,6083.0,1716,4367.0,0.618,4528,86,0.755,0.282,0.00011703,0.99988,0
717487983,39,M,5,Unknown,Married,$80K - $120K,Blue,36,4,3,3,19435.0,2120,17315.0,0.625,2062,55,0.486,0.109,0.00034328,0.99966,0
712849158,55,M,0,High School,Divorced,$80K - $120K,Blue,44,4,3,3,19793.0,2488,17305.0,0.594,2186,44,0.467,0.126,0.99605,0.00394582,1
717387933,49,F,2,High School,Divorced,Less than $40K,Blue,36,6,3,3,2976.0,2257,719.0,0.75,3837,57,0.781,0.758,0.00029408,0.99971,0
788755158,49,M,3,High School,Married,$60K - $80K,Blue,29,4,3,1,1438.3,535,903.3,0.678,3016,80,0.739,0.372,0.00010943,0.99989,0
708446808,33,M,1,Post-Graduate,Married,$80K - $120K,Blue,36,4,3,2,2946.0,1359,1587.0,0.746,2017,48,0.455,0.461,0.00019866,0.9998,0
714786483,45,M,4,College,Single,$60K - $80K,Blue,35,2,2,3,13445.0,1186,12259.0,0.56,7377,82,0.608,0.088,0.00019519,0.9998,0
711005583,37,M,3,High School,Single,$80K - $120K,Blue,24,1,2,3,3437.0,1064,2373.0,0.851,5110,76,0.854,0.31,0.00019311,0.99981,0
713048733,50,M,2,Uneducated,Married,$120K +,Blue,40,3,1,1,34516.0,1871,32645.0,0.356,4054,75,0.364,0.054,3.415e-05,0.99997,0
720135333,45,F,5,Graduate,Single,Less than $40K,Blue,34,5,1,0,8694.0,961,7733.0,0.551,1753,49,0.441,0.111,2.0974e-05,0.99998,0
720563958,48,F,3,Post-Graduate,Married,Unknown,Blue,38,6,1,3,4025.0,0,4025.0,0.887,4445,92,0.673,0.0,0.00011311,0.99989,0
811111083,56,M,2,High School,Married,$60K - $80K,Blue,51,5,6,3,2863.0,2517,346.0,0.583,1458,39,0.696,0.879,0.00023216,0.99977,0
709314408,39,F,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938.0,1593,3345.0,0.7,4516,82,0.783,0.323,0.00010546,0.99989,0
711288558,45,F,3,Graduate,Single,Less than $40K,Blue,28,5,2,2,2035.0,1174,861.0,0.876,4670,77,0.638,0.577,0.00011811,0.99988,0
758317233,35,F,1,College,Single,Unknown,Blue,28,4,5,2,3518.0,1575,1943.0,0.625,2121,60,0.579,0.448,0.00018334,0.99982,0
710622333,39,F,2,High School,Single,$40K - $60K,Blue,28,3,2,2,2751.0,2258,493.0,0.634,4386,67,0.675,0.821,0.00011065,0.99989,0
737986083,46,M,3,High School,Single,$60K - $80K,Blue,39,4,1,4,23642.0,2049,21593.0,0.719,3139,54,0.636,0.087,0.00015942,0.99984,0
714266883,54,F,4,Post-Graduate,Unknown,Less than $40K,Blue,44,5,3,3,2440.0,503,1937.0,0.415,2334,51,0.594,0.206,0.99733,0.00267072,1
779351208,49,M,2,Unknown,Single,$60K - $80K,Blue,34,4,1,4,5176.0,0,5176.0,0.838,1902,56,0.931,0.0,0.00017371,0.99983,0
720440583,35,M,2,Unknown,Married,$80K - $120K,Blue,36,6,2,2,2263.0,1188,1075.0,0.84,1927,47,0.382,0.525,0.00012511,0.99987,0
716162583,45,F,0,Unknown,Single,Less than $40K,Blue,36,6,2,3,3230.0,2517,713.0,0.615,1931,57,0.425,0.779,0.00018057,0.99982,0
712602708,36,M,3,Unknown,Unknown,$80K - $120K,Blue,36,4,1,2,1815.0,0,1815.0,0.478,2039,34,0.36,0.0,0.98433,0.01567,1
789760233,29,M,0,Unknown,Divorced,$80K - $120K,Blue,14,6,3,3,3544.0,0,3544.0,0.718,2435,63,1.032,0.0,0.00028535,0.99971,0
711907083,53,M,1,High School,Unknown,$80K - $120K,Blue,36,3,3,4,14111.0,1034,13077.0,0.505,2950,64,0.684,0.073,0.00047086,0.99953,0
773342808,46,F,1,Unknown,Single,Less than $40K,Blue,40,6,4,3,2711.0,1793,918.0,0.681,5084,79,0.717,0.661,0.00037718,0.99962,0
711432258,55,M,3,Graduate,Single,$60K - $80K,Blue,46,2,4,2,4178.0,0,4178.0,0.882,7914,54,0.862,0.0,0.99559,0.00441277,1
708112008,56,M,2,Graduate,Married,$80K - $120K,Blue,36,4,2,3,23510.0,1049,22461.0,0.438,1661,35,0.296,0.045,0.00019143,0.99981,0
720418383,45,F,3,Unknown,Single,Unknown,Blue,27,4,1,2,1877.0,0,1877.0,0.752,4854,80,0.818,0.0,6.282e-05,0.99994,0
709015833,42,M,2,Graduate,Single,$60K - $80K,Silver,36,3,3,2,34516.0,0,34516.0,0.774,12920,132,0.737,0.0,0.00016253,0.99984,0
778868958,42,F,2,Graduate,Married,Less than $40K,Blue,23,3,3,3,1929.0,1673,256.0,0.835,857,36,1.118,0.867,0.99671,0.00329379,1
709397508,48,M,1,Uneducated,Married,$60K - $80K,Blue,39,2,3,1,8624.0,1709,6915.0,0.967,15738,111,0.82,0.198,0.00010469,0.9999,0
743420208,47,F,2,College,Single,Less than $40K,Blue,40,2,2,2,4822.0,1882,2940.0,0.833,13816,121,0.891,0.39,0.00011066,0.99989,0
708649683,51,M,2,High School,Single,$60K - $80K,Blue,42,1,3,2,16703.0,1140,15563.0,0.555,15472,122,0.768,0.068,0.00017486,0.99983,0
712395408,51,F,3,Graduate,Divorced,Less than $40K,Blue,41,5,3,3,1495.0,691,804.0,0.705,2552,42,0.556,0.462,0.99683,0.00317458,1
710779083,59,F,0,Graduate,Married,Less than $40K,Blue,48,3,3,4,1661.0,0,1661.0,0.672,4338,77,0.925,0.0,0.00044282,0.99956,0
720718908,46,M,3,Uneducated,Single,$120K +,Blue,36,5,1,3,26977.0,1961,25016.0,0.641,1958,41,1.05,0.073,9.8837e-05,0.9999,0
711934308,38,M,3,Graduate,Single,$40K - $60K,Blue,19,5,2,3,1705.0,0,1705.0,0.604,3342,62,0.824,0.0,0.00019864,0.9998,0
719437908,44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,17965.0,1644,16321.0,0.921,1767,50,0.923,0.092,0.00013897,0.99986,0
